2015-08-19 18:26:18.153 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-08-19 18:26:22.974 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_tag_page' of type [class com.jeecms.cms.action.directive.ContentTagPageDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:22.977 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'text_cut' of type [class com.jeecms.common.web.freemarker.TextCutDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.002 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'luceneContentDao' of type [class com.jeecms.cms.lucene.LuceneContentDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.005 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'luceneContentSvc' of type [class com.jeecms.cms.lucene.LuceneContentSvcImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.011 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_lucene_page' of type [class com.jeecms.cms.lucene.LuceneDirectivePage] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.029 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsScoreGroupDao' of type [class com.jeecms.cms.dao.assist.impl.CmsScoreGroupDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.031 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsScoreGroupMng' of type [class com.jeecms.cms.manager.assist.impl.CmsScoreGroupMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.035 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_score_group' of type [class com.jeecms.cms.action.directive.ScoreGroupDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.053 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteTopicDao' of type [class com.jeecms.cms.dao.assist.impl.CmsVoteTopicDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.067 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteSubTopicDao' of type [class com.jeecms.cms.dao.assist.impl.CmsVoteSubTopicDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.082 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteItemDao' of type [class com.jeecms.cms.dao.assist.impl.CmsVoteItemDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.084 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteItemMng' of type [class com.jeecms.cms.manager.assist.impl.CmsVoteItemMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.088 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteSubTopicMng' of type [class com.jeecms.cms.manager.assist.impl.CmsVoteSubTopicMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.109 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteReplyDao' of type [class com.jeecms.cms.dao.assist.impl.CmsVoteReplyDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.110 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteReplyMng' of type [class com.jeecms.cms.manager.assist.impl.CmsVoteReplyMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.130 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteRecordDao' of type [class com.jeecms.cms.dao.assist.impl.CmsVoteRecordDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.131 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteRecordMng' of type [class com.jeecms.cms.manager.assist.impl.CmsVoteRecordMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.134 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsVoteTopicMng' of type [class com.jeecms.cms.manager.assist.impl.CmsVoteTopicMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.144 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_vote_list' of type [class com.jeecms.cms.action.directive.CmsVoteListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.146 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_pagination' of type [class com.jeecms.cms.action.directive.PaginationDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.150 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_channel' of type [class com.jeecms.cms.action.directive.ChannelDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.164 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsFriendlinkDao' of type [class com.jeecms.cms.dao.assist.impl.CmsFriendlinkDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.177 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsFriendlinkCtgDao' of type [class com.jeecms.cms.dao.assist.impl.CmsFriendlinkCtgDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.177 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsFriendlinkCtgMng' of type [class com.jeecms.cms.manager.assist.impl.CmsFriendlinkCtgMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.180 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsFriendlinkMng' of type [class com.jeecms.cms.manager.assist.impl.CmsFriendlinkMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.183 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_friendlink_list' of type [class com.jeecms.cms.action.directive.CmsFriendlinkListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.187 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_content' of type [class com.jeecms.cms.action.directive.ContentDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.193 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_lucene_list' of type [class com.jeecms.cms.lucene.LuceneDirectiveList] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.198 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_vote' of type [class com.jeecms.cms.action.directive.CmsVoteDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.201 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'process_time' of type [class com.jeecms.common.web.freemarker.ProcessTimeDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.204 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_friendlink_ctg_list' of type [class com.jeecms.cms.action.directive.CmsFriendlinkCtgListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.220 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookDao' of type [class com.jeecms.cms.dao.assist.impl.CmsGuestbookDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.233 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookExtDao' of type [class com.jeecms.cms.dao.assist.impl.CmsGuestbookExtDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.234 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookExtMng' of type [class com.jeecms.cms.manager.assist.impl.CmsGuestbookExtMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.251 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookCtgDao' of type [class com.jeecms.cms.dao.assist.impl.CmsGuestbookCtgDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.252 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookCtgMng' of type [class com.jeecms.cms.manager.assist.impl.CmsGuestbookCtgMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.255 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsGuestbookMng' of type [class com.jeecms.cms.manager.assist.impl.CmsGuestbookMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.258 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_guestbook_page' of type [class com.jeecms.cms.action.directive.CmsGuestbookPageDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.264 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_guestbook_list' of type [class com.jeecms.cms.action.directive.CmsGuestbookListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.270 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_guestbook_ctg_list' of type [class com.jeecms.cms.action.directive.CmsGuestbookCtgListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.276 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_channel_list' of type [class com.jeecms.cms.action.directive.ChannelListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.280 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'html_cut' of type [class com.jeecms.common.web.freemarker.HtmlCutDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.286 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_channel_page' of type [class com.jeecms.cms.action.directive.ChannelPageDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.291 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_topic_page' of type [class com.jeecms.cms.action.directive.CmsTopicPageDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.312 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsCommentDao' of type [class com.jeecms.cms.dao.assist.impl.CmsCommentDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.332 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsSensitivityDao' of type [class com.jeecms.cms.dao.assist.impl.CmsSensitivityDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.333 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsSensitivityMng' of type [class com.jeecms.cms.manager.assist.impl.CmsSensitivityMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.347 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsCommentExtDao' of type [class com.jeecms.cms.dao.assist.impl.CmsCommentExtDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.348 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsCommentExtMng' of type [class com.jeecms.cms.manager.assist.impl.CmsCommentExtMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.352 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cmsCommentMng' of type [class com.jeecms.cms.manager.assist.impl.CmsCommentMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 18:26:23.355 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'cms_comment_list' of type [class com.jeecms.cms.action.directive.CmsCommentListDirective] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
